Status,Life expectancy ,Adult Mortality,Hepatitis B, BMI ,Polio,Diphtheria , thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
0.0,74.5,138.0,99.0,19.8,99.0,99.0,15.3,15.3,0.739,13.5
0.0,71.8,183.0,97.0,19.2,97.0,97.0,15.3,15.4,0.735,13.4
0.0,72.3,172.0,98.0,18.5,98.0,98.0,15.4,15.4,0.731,13.3
0.0,73.7,146.0,98.0,17.9,98.0,98.0,15.4,15.5,0.725,13.2
0.0,73.8,145.0,98.0,17.2,98.0,98.0,15.4,15.5,0.718,13.1
0.0,74.2,138.0,99.0,16.6,99.0,99.0,15.4,15.5,0.712,12.9
0.0,69.1,197.0,62.0,16.1,97.0,97.0,15.4,15.5,0.705,12.8
0.0,73.9,146.0,32.0,15.6,98.0,99.0,15.4,15.5,0.697,12.7
0.0,71.6,176.0,89.0,58.3,89.0,89.0,3.5,3.5,0.723,12.7
0.0,71.4,178.0,85.0,57.7,85.0,85.0,3.5,3.5,0.722,12.7
0.0,71.2,179.0,86.0,57.0,86.0,86.0,3.5,3.5,0.719,12.7
0.0,71.3,178.0,84.0,56.3,84.0,84.0,3.5,3.4,0.708,12.7
0.0,76.0,187.0,86.0,55.5,86.0,86.0,3.5,3.4,0.704,12.5
0.0,73.0,19.0,86.0,54.8,96.0,96.0,3.5,3.4,0.7,12.3
0.0,70.0,196.0,87.0,54.1,85.0,87.0,3.5,3.4,0.696,12.1
0.0,69.8,196.0,84.0,53.3,85.0,85.0,3.5,3.4,0.691,11.9
0.0,69.5,22.0,84.0,52.6,84.0,84.0,3.5,3.4,0.684,11.7
0.0,69.3,199.0,84.0,51.8,84.0,84.0,3.5,3.4,0.678,11.5
0.0,68.9,25.0,83.0,51.1,84.0,83.0,3.5,3.4,0.672,11.3
0.0,58.9,373.0,9.0,32.3,84.0,9.0,4.0,4.1,0.541,11.4
0.0,58.4,382.0,98.0,31.8,98.0,98.0,4.3,4.3,0.541,11.4
0.0,57.6,393.0,98.0,31.2,98.0,98.0,4.5,4.6,0.539,11.4
0.0,56.5,412.0,95.0,3.7,92.0,95.0,4.8,4.9,0.534,11.3
0.0,55.0,438.0,91.0,3.2,85.0,91.0,5.1,5.2,0.526,11.2
0.0,53.6,459.0,89.0,29.7,89.0,89.0,5.4,5.6,0.523,11.0
0.0,52.6,46.0,88.0,29.3,89.0,88.0,5.8,5.9,0.519,10.8
0.0,51.4,477.0,9.0,28.9,89.0,88.0,6.1,6.3,0.514,10.6
0.0,50.0,51.0,92.0,28.5,88.0,87.0,6.5,6.7,0.508,10.5
0.0,47.8,564.0,93.0,28.2,88.0,87.0,6.9,7.1,0.502,9.9
0.0,46.0,63.0,95.0,27.8,88.0,86.0,7.3,7.5,0.495,9.7
0.0,45.6,69.0,93.0,27.4,88.0,86.0,7.7,7.9,0.492,9.4
0.0,45.9,6.0,9.0,27.1,87.0,85.0,8.2,8.4,0.493,9.1
0.0,46.4,587.0,88.0,26.7,87.0,85.0,8.6,8.8,0.502,9.2
0.0,47.1,568.0,86.0,26.3,87.0,84.0,9.0,9.2,0.506,9.3
0.0,48.4,536.0,83.0,25.9,87.0,84.0,9.4,9.6,0.516,9.4
1.0,82.4,53.0,67.0,59.5,98.0,98.0,1.5,1.4,0.909,15.9
1.0,82.3,54.0,67.0,59.0,98.0,98.0,1.5,1.3,0.906,15.8
1.0,81.9,57.0,67.0,58.5,98.0,98.0,1.4,1.3,0.904,15.8
1.0,81.7,57.0,53.0,58.1,98.0,98.0,1.4,1.3,0.903,15.8
1.0,81.7,58.0,42.0,57.7,98.0,98.0,1.4,1.3,0.901,16.0
0.0,64.5,293.0,41.0,57.1,5.0,41.0,6.3,6.1,0.553,9.0
0.0,64.4,294.0,47.0,56.2,52.0,43.0,6.3,6.1,0.575,9.0
0.0,63.6,37.0,71.0,55.2,5.0,41.0,6.3,6.1,0.635,13.0
0.0,62.8,32.0,43.0,54.2,47.0,45.0,6.3,6.1,0.645,12.5
0.0,71.7,163.0,66.0,53.2,6.0,72.0,6.3,6.1,0.646,12.0
0.0,73.7,127.0,84.0,52.3,83.0,8.0,6.4,6.1,0.65,11.7
0.0,73.8,124.0,84.0,51.3,83.0,8.0,6.4,6.2,0.648,11.8
0.0,73.8,122.0,83.0,5.4,83.0,79.0,6.4,6.2,0.651,11.6
0.0,73.8,121.0,83.0,49.4,83.0,8.0,6.4,6.2,0.644,11.5
0.0,73.7,123.0,83.0,48.5,83.0,8.0,6.4,6.3,0.636,11.4
0.0,73.5,127.0,83.0,47.6,83.0,8.0,6.5,6.3,0.624,11.0
0.0,73.2,131.0,82.0,46.8,84.0,81.0,6.5,6.3,0.61,10.6
0.0,73.0,134.0,81.0,46.0,85.0,83.0,6.6,6.4,0.599,10.3
0.0,72.8,135.0,8.0,45.3,86.0,84.0,6.6,6.5,0.596,10.2
0.0,72.7,135.0,8.0,44.6,83.0,82.0,6.7,6.5,0.589,10.1
0.0,72.6,136.0,79.0,43.9,86.0,84.0,6.8,6.6,0.588,10.0
0.0,69.7,161.0,96.0,4.7,96.0,96.0,3.6,3.7,0.625,11.3
0.0,69.6,162.0,97.0,39.9,94.0,97.0,3.6,3.7,0.622,11.3
0.0,69.3,163.0,96.0,39.0,97.0,96.0,3.6,3.7,0.617,11.2
0.0,68.8,164.0,94.0,38.2,96.0,94.0,3.6,3.7,0.613,11.1
0.0,68.1,166.0,96.0,37.4,97.0,96.0,3.7,3.7,0.608,11.1
0.0,67.3,171.0,93.0,36.6,95.0,93.0,3.7,3.8,0.603,11.1
0.0,66.7,174.0,93.0,35.9,93.0,93.0,3.7,3.8,0.601,11.1
0.0,66.4,178.0,86.0,35.3,87.0,86.0,3.8,3.8,0.592,10.8
0.0,66.1,181.0,84.0,34.7,85.0,86.0,3.8,3.8,0.586,10.9
0.0,65.9,183.0,88.0,34.1,76.0,83.0,3.8,3.9,0.579,10.7
0.0,65.5,194.0,81.0,33.5,79.0,84.0,3.8,3.9,0.572,10.6
0.0,65.9,177.0,81.0,33.0,82.0,86.0,3.9,3.9,0.563,10.5
0.0,65.2,182.0,58.0,32.5,82.0,85.0,4.0,4.0,0.553,10.1
0.0,64.3,193.0,39.0,32.1,84.0,85.0,4.0,4.0,0.543,9.8
0.0,74.9,148.0,99.0,33.6,99.0,99.0,7.7,7.7,0.738,13.6
0.0,74.6,152.0,99.0,32.4,99.0,99.0,7.8,7.8,0.737,13.6
0.0,74.5,153.0,99.0,31.3,99.0,99.0,7.9,7.9,0.733,13.6
0.0,74.3,154.0,98.0,3.1,99.0,99.0,8.0,8.1,0.729,13.7
0.0,74.1,155.0,98.0,29.0,99.0,99.0,8.1,8.2,0.72,13.3
0.0,73.9,158.0,98.0,27.9,99.0,99.0,8.2,8.3,0.711,13.1
0.0,73.7,16.0,98.0,26.8,99.0,99.0,8.3,8.5,0.706,13.0
0.0,73.5,162.0,98.0,25.7,99.0,99.0,8.5,8.6,0.7,12.9
0.0,73.3,165.0,96.0,24.6,98.0,98.0,8.6,8.8,0.687,12.3
0.0,73.0,168.0,96.0,23.6,98.0,98.0,8.7,8.9,0.686,12.4
0.0,72.5,177.0,96.0,22.6,98.0,98.0,8.9,9.1,0.682,12.0
0.0,71.6,189.0,96.0,21.7,98.0,98.0,9.0,9.2,0.674,11.9
0.0,71.7,189.0,96.0,2.9,98.0,98.0,9.1,9.3,0.666,11.8
0.0,71.4,192.0,95.0,2.2,97.0,96.0,9.2,9.5,0.657,11.5
0.0,71.2,194.0,95.0,19.4,97.0,96.0,9.3,9.6,0.649,11.2
0.0,71.1,194.0,95.0,18.7,97.0,97.0,9.4,9.7,0.64,10.9
0.0,75.7,12.0,92.0,6.3,92.0,91.0,2.1,2.1,0.746,12.9
0.0,75.5,12.0,97.0,59.7,96.0,95.0,2.2,2.2,0.743,12.9
0.0,75.3,14.0,97.0,59.1,98.0,98.0,2.2,2.2,0.741,12.9
0.0,75.1,15.0,98.0,58.5,97.0,95.0,2.2,2.2,0.739,12.9
0.0,74.9,17.0,96.0,57.9,97.0,96.0,2.2,2.3,0.735,12.9
0.0,74.7,18.0,9.0,57.4,95.0,95.0,2.3,2.3,0.732,13.0
0.0,74.4,111.0,95.0,56.9,96.0,96.0,2.3,2.4,0.73,13.0
0.0,74.2,111.0,97.0,56.4,96.0,95.0,2.4,2.4,0.714,12.2
0.0,73.5,12.0,96.0,55.9,96.0,95.0,2.4,2.5,0.709,12.2
0.0,73.7,122.0,89.0,55.4,92.0,93.0,2.5,2.5,0.703,12.1
0.0,73.6,12.0,53.0,54.9,98.0,97.0,2.5,2.6,0.0,11.9
0.0,68.3,152.0,76.0,17.4,75.0,76.0,1.9,11.1,0.603,12.5
0.0,68.0,155.0,77.0,17.0,76.0,77.0,1.9,11.1,0.612,12.5
0.0,67.7,158.0,82.0,16.6,82.0,82.0,11.1,11.2,0.62,12.5
0.0,67.4,159.0,83.0,16.2,83.0,83.0,11.2,11.3,0.618,12.5
0.0,67.2,161.0,67.0,15.8,66.0,67.0,11.3,11.4,0.607,12.5
0.0,66.9,163.0,72.0,15.5,72.0,72.0,11.5,11.5,0.599,12.4
0.0,66.6,165.0,72.0,15.1,78.0,72.0,11.6,11.6,0.599,12.1
0.0,66.2,168.0,79.0,14.7,79.0,79.0,11.7,11.7,0.566,11.7
0.0,59.9,287.0,88.0,24.3,88.0,88.0,6.5,6.2,0.484,12.0
0.0,59.7,285.0,87.0,23.7,85.0,87.0,6.6,6.4,0.475,12.0
0.0,59.4,287.0,84.0,23.1,84.0,84.0,6.8,6.6,0.47,12.0
0.0,58.9,294.0,84.0,22.6,84.0,84.0,7.0,6.8,0.464,12.0
0.0,58.3,34.0,85.0,22.0,85.0,85.0,7.1,7.0,0.457,11.5
0.0,57.4,323.0,83.0,21.4,83.0,83.0,7.3,7.2,0.449,11.0
0.0,56.7,336.0,78.0,2.9,78.0,78.0,7.5,7.4,0.442,10.6
0.0,56.2,344.0,24.0,2.4,8.0,81.0,7.7,7.6,0.441,10.1
0.0,73.5,133.0,78.0,75.2,8.0,78.0,0.1,0.1,0.718,14.3
0.0,73.3,135.0,8.0,74.8,82.0,8.0,0.1,0.1,0.716,14.3
0.0,73.2,137.0,82.0,74.3,84.0,82.0,0.1,0.1,0.718,14.3
0.0,73.0,138.0,77.0,73.8,79.0,77.0,0.1,0.1,0.717,14.4
0.0,72.9,14.0,82.0,73.3,84.0,82.0,0.1,0.1,0.712,14.4
0.0,72.8,142.0,82.0,72.7,84.0,82.0,0.1,0.1,0.707,14.4
0.0,72.5,147.0,84.0,72.1,86.0,84.0,0.1,0.1,0.703,14.5
0.0,72.6,145.0,84.0,71.5,88.0,86.0,0.1,0.1,0.698,14.5
0.0,72.5,146.0,87.0,7.8,88.0,87.0,0.1,0.1,0.698,14.5
0.0,72.4,148.0,89.0,7.1,89.0,88.0,0.1,0.1,0.695,14.6
0.0,72.3,15.0,89.0,69.4,9.0,89.0,0.1,0.1,0.694,14.6
0.0,72.2,151.0,9.0,68.6,91.0,9.0,0.1,0.1,0.693,14.6
0.0,72.0,153.0,85.0,67.8,91.0,9.0,0.1,0.1,0.683,13.7
0.0,71.9,155.0,88.0,67.0,85.0,84.0,0.1,0.1,0.679,13.5
0.0,71.8,157.0,91.0,66.2,91.0,89.0,0.1,0.1,0.674,13.2
0.0,71.6,158.0,93.0,65.5,91.0,91.0,0.1,0.1,0.676,13.7
0.0,71.2,17.0,9.0,47.1,88.0,96.0,5.7,5.9,0.779,12.7
0.0,71.1,171.0,92.0,46.0,94.0,92.0,5.8,6.0,0.778,12.7
0.0,71.0,172.0,92.0,45.0,94.0,92.0,5.8,6.0,0.773,12.7
0.0,78.0,174.0,92.0,44.0,91.0,92.0,5.9,6.1,0.772,12.6
0.0,76.0,176.0,9.0,43.0,91.0,9.0,5.9,6.2,0.774,12.6
0.0,74.0,179.0,9.0,42.0,91.0,9.0,5.9,6.3,0.772,12.5
0.0,71.0,183.0,9.0,41.1,9.0,9.0,6.0,6.4,0.773,12.5
0.0,69.9,185.0,9.0,4.2,91.0,9.0,6.1,6.4,0.767,12.4
0.0,69.7,187.0,89.0,39.3,9.0,88.0,6.1,6.5,0.76,12.4
0.0,69.6,188.0,89.0,38.4,89.0,92.0,6.2,6.6,0.751,12.3
0.0,69.5,189.0,95.0,37.6,95.0,95.0,6.3,6.7,0.745,12.3
0.0,69.4,19.0,94.0,36.8,94.0,94.0,6.3,6.8,0.736,12.2
0.0,69.3,191.0,76.0,36.0,91.0,91.0,6.4,6.9,0.729,12.0
0.0,69.2,192.0,5.0,35.2,96.0,96.0,6.5,7.0,0.721,11.9
0.0,75.3,1.0,98.0,61.2,98.0,98.0,6.5,6.4,0.723,14.6
0.0,75.1,12.0,98.0,6.2,98.0,98.0,6.5,6.4,0.722,14.7
0.0,74.9,13.0,98.0,59.3,98.0,98.0,6.4,6.3,0.72,14.7
0.0,74.9,13.0,97.0,58.3,97.0,97.0,6.4,6.3,0.717,14.6
0.0,74.8,13.0,98.0,57.4,98.0,98.0,6.4,6.3,0.714,14.5
0.0,74.8,12.0,98.0,56.5,98.0,98.0,6.3,6.3,0.71,14.4
0.0,74.7,12.0,99.0,55.6,99.0,99.0,6.3,6.3,0.706,14.4
0.0,74.7,12.0,99.0,54.7,99.0,99.0,6.3,6.3,0.701,14.3
0.0,74.6,12.0,98.0,53.9,98.0,98.0,6.3,6.3,0.695,14.3
0.0,74.4,12.0,99.0,53.1,99.0,99.0,6.3,6.3,0.689,14.2
0.0,74.2,14.0,97.0,52.2,98.0,98.0,6.4,6.3,0.683,13.9
0.0,74.0,15.0,96.0,51.4,97.0,97.0,6.4,6.3,0.673,13.6
0.0,73.7,17.0,92.0,5.6,95.0,95.0,6.4,6.3,0.667,13.5
0.0,73.5,19.0,93.0,49.7,96.0,96.0,6.5,6.4,0.662,13.3
0.0,73.2,11.0,94.0,48.9,98.0,98.0,6.5,6.4,0.654,13.1
0.0,72.9,112.0,94.0,48.1,97.0,97.0,6.6,6.5,0.646,12.8
0.0,75.8,16.0,97.0,66.1,97.0,97.0,4.9,4.8,0.764,14.5
0.0,75.5,17.0,96.0,65.3,96.0,96.0,4.9,4.7,0.759,14.5
0.0,75.2,19.0,97.0,64.5,98.0,98.0,4.9,4.7,0.754,14.4
0.0,74.8,112.0,97.0,63.7,97.0,97.0,4.9,4.7,0.75,14.3
0.0,74.5,114.0,96.0,62.8,97.0,97.0,4.9,4.7,0.737,13.8
0.0,74.2,116.0,96.0,61.9,97.0,97.0,4.9,4.7,0.715,13.0
0.0,73.9,118.0,94.0,61.1,96.0,96.0,4.9,4.8,0.709,12.5
0.0,73.5,121.0,92.0,6.2,96.0,96.0,5.0,4.8,0.705,12.5
0.0,73.2,124.0,96.0,59.3,96.0,96.0,5.0,4.8,0.697,12.3
0.0,72.8,126.0,82.0,58.5,9.0,9.0,5.0,4.8,0.687,11.9
0.0,72.4,129.0,85.0,57.6,9.0,9.0,5.0,4.9,0.681,11.9
0.0,72.0,132.0,77.0,56.8,85.0,85.0,5.1,4.9,0.675,12.0
0.0,71.6,135.0,68.0,55.9,69.0,68.0,5.1,5.0,0.668,11.9
0.0,71.2,138.0,72.0,55.1,78.0,78.0,5.2,5.0,0.658,11.5
0.0,78.0,14.0,77.0,54.3,88.0,88.0,5.2,5.1,0.653,11.1
0.0,74.0,143.0,71.0,53.5,85.0,85.0,5.3,5.2,0.641,10.7
0.0,66.3,215.0,99.0,48.6,99.0,99.0,3.3,3.3,0.688,10.8
0.0,66.0,217.0,97.0,47.7,98.0,98.0,3.3,3.3,0.683,10.8
0.0,65.4,228.0,98.0,46.7,98.0,98.0,3.2,3.3,0.678,10.7
0.0,65.6,22.0,98.0,45.9,98.0,97.0,3.2,3.3,0.672,10.7
0.0,65.6,217.0,97.0,45.0,97.0,97.0,3.2,3.3,0.665,10.6
0.0,65.8,211.0,96.0,44.2,96.0,96.0,3.2,3.3,0.0,10.6
0.0,65.6,215.0,97.0,43.4,97.0,96.0,3.2,3.3,0.0,10.5
0.0,64.5,235.0,96.0,42.7,96.0,96.0,3.2,3.3,0.0,10.5
0.0,64.1,241.0,98.0,42.0,98.0,98.0,3.3,3.3,0.0,10.4
0.0,63.7,245.0,98.0,41.3,98.0,98.0,3.3,3.3,0.0,10.4
0.0,63.3,248.0,99.0,4.7,99.0,99.0,3.4,3.4,0.0,10.3
0.0,63.5,238.0,96.0,4.0,98.0,97.0,3.4,3.4,0.0,10.3
0.0,63.4,231.0,97.0,39.4,66.0,83.0,3.5,3.4,0.0,10.3
0.0,63.3,229.0,96.0,38.7,99.0,98.0,3.5,3.5,0.0,10.2
0.0,62.3,291.0,78.0,18.5,82.0,78.0,5.6,5.6,0.488,10.0
0.0,61.5,38.0,78.0,18.1,82.0,78.0,5.7,5.6,0.483,10.0
0.0,67.0,325.0,78.0,17.6,82.0,78.0,5.7,5.7,0.478,10.0
0.0,60.0,339.0,78.0,17.2,82.0,78.0,5.8,5.8,0.477,10.0
0.0,59.3,347.0,82.0,16.7,82.0,82.0,5.9,5.9,0.477,10.7
0.0,58.4,362.0,8.0,16.3,79.0,8.0,6.0,6.0,0.473,10.9
0.0,57.5,378.0,79.0,15.9,78.0,79.0,6.1,6.1,0.464,10.8
0.0,56.3,41.0,71.0,15.6,69.0,71.0,6.2,6.2,0.453,10.6
0.0,55.5,41.0,73.0,15.2,7.0,73.0,6.3,6.3,0.442,10.3
0.0,54.9,41.0,64.0,14.8,62.0,64.0,6.4,6.4,0.434,10.6
0.0,53.2,446.0,64.0,14.5,59.0,64.0,6.5,6.5,0.429,10.9
0.0,51.3,485.0,62.0,14.2,58.0,62.0,6.6,6.6,0.427,11.6
0.0,51.0,53.0,44.0,13.9,57.0,59.0,6.7,6.7,0.418,11.5
0.0,48.8,523.0,29.0,13.6,57.0,57.0,6.8,6.8,0.404,11.0
0.0,71.3,195.0,22.0,61.3,51.0,23.0,2.3,2.4,0.748,15.3
0.0,78.0,23.0,22.0,6.7,45.0,23.0,2.3,2.4,0.746,15.2
0.0,71.0,198.0,46.0,6.1,72.0,76.0,2.3,2.4,0.744,15.2
0.0,77.0,25.0,46.0,59.6,72.0,76.0,2.4,2.4,0.739,15.1
0.0,75.0,24.0,21.0,59.0,54.0,5.0,2.4,2.5,0.734,14.9
0.0,69.8,212.0,48.0,58.5,57.0,52.0,2.4,2.5,0.728,14.9
0.0,69.2,231.0,66.0,58.0,74.0,71.0,2.5,2.6,0.734,14.9
0.0,67.7,273.0,84.0,57.6,91.0,9.0,2.5,2.6,0.73,14.9
0.0,67.5,277.0,92.0,57.2,98.0,98.0,2.5,2.7,0.723,14.8
0.0,67.7,267.0,96.0,56.8,99.0,98.0,2.6,2.7,0.716,14.7
0.0,67.0,278.0,97.0,56.4,95.0,96.0,2.7,2.8,0.707,14.5
0.0,67.4,267.0,98.0,56.1,99.0,99.0,2.7,2.8,0.7,14.6
0.0,67.6,256.0,77.0,55.7,99.0,97.0,2.8,2.9,0.691,14.3
0.0,67.6,256.0,48.0,55.4,99.0,99.0,2.9,3.0,0.683,13.9
0.0,67.7,253.0,7.0,55.1,99.0,99.0,2.9,3.0,0.673,13.2
0.0,67.5,257.0,4.0,54.8,99.0,99.0,3.0,3.1,0.669,13.3
0.0,77.1,75.0,99.0,64.2,99.0,99.0,5.3,5.1,0.836,13.3
0.0,76.9,77.0,99.0,62.4,99.0,99.0,5.2,5.0,0.832,13.3
0.0,76.7,78.0,98.0,6.5,98.0,98.0,5.2,5.0,0.829,13.3
0.0,76.5,8.0,96.0,58.6,96.0,96.0,5.1,5.0,0.826,13.3
0.0,76.3,81.0,95.0,57.1,95.0,95.0,5.1,4.9,0.824,13.3
0.0,76.2,82.0,94.0,55.8,94.0,94.0,5.1,4.9,0.826,13.3
0.0,76.0,84.0,93.0,55.1,94.0,93.0,5.1,4.9,0.831,13.2
0.0,75.8,85.0,92.0,54.8,94.0,92.0,5.1,4.9,0.829,13.1
0.0,75.6,87.0,92.0,55.1,94.0,92.0,5.1,4.9,0.826,12.9
0.0,75.4,89.0,92.0,55.8,94.0,92.0,5.1,4.9,0.823,12.8
0.0,75.3,92.0,92.0,56.6,94.0,94.0,5.1,4.9,0.818,12.6
0.0,75.1,95.0,92.0,57.0,94.0,94.0,5.2,4.9,0.813,12.4
0.0,74.9,98.0,92.0,56.8,94.0,94.0,5.2,5.0,0.808,12.3
0.0,74.7,11.0,92.0,56.0,94.0,94.0,5.3,5.0,0.803,12.1
0.0,74.5,14.0,92.0,55.0,94.0,94.0,5.3,5.1,0.798,12.0
0.0,74.2,17.0,92.0,54.1,94.0,94.0,5.4,5.1,0.791,11.8
0.0,77.0,116.0,95.0,64.0,95.0,95.0,1.5,1.4,0.794,15.5
0.0,76.8,117.0,95.0,63.4,95.0,95.0,1.5,1.4,0.791,15.5
0.0,76.8,117.0,94.0,62.9,94.0,94.0,1.5,1.4,0.788,15.5
0.0,76.5,118.0,95.0,62.3,95.0,95.0,1.5,1.5,0.784,15.5
0.0,77.0,111.0,95.0,61.8,95.0,95.0,1.5,1.5,0.78,15.5
0.0,76.3,118.0,95.0,61.2,95.0,95.0,1.5,1.5,0.777,15.6
0.0,76.6,118.0,95.0,6.7,95.0,95.0,1.5,1.5,0.774,15.5
0.0,76.4,119.0,94.0,6.1,94.0,94.0,1.6,1.5,0.77,15.7
0.0,75.4,124.0,94.0,59.5,94.0,94.0,1.6,1.5,0.76,15.3
0.0,76.2,117.0,95.0,58.9,95.0,95.0,1.6,1.6,0.756,15.2
0.0,75.7,123.0,96.0,58.3,96.0,96.0,1.6,1.6,0.753,15.5
0.0,75.4,122.0,94.0,57.7,95.0,94.0,1.7,1.6,0.75,15.5
0.0,75.4,121.0,91.0,57.0,91.0,91.0,1.7,1.6,0.747,15.0
0.0,75.4,124.0,95.0,56.3,93.0,95.0,1.7,1.7,0.746,14.7
0.0,75.2,123.0,94.0,55.7,94.0,94.0,1.8,1.7,0.742,14.2
0.0,75.1,131.0,92.0,55.0,92.0,9.0,1.8,1.7,0.738,14.0
0.0,69.4,184.0,99.0,44.7,99.0,99.0,3.0,3.1,0.697,12.1
0.0,69.2,184.0,99.0,43.9,99.0,99.0,3.0,3.1,0.69,12.1
0.0,69.1,185.0,99.0,43.0,99.0,99.0,3.0,3.1,0.681,12.0
0.0,68.8,184.0,99.0,42.2,99.0,99.0,3.0,3.1,0.673,12.0
0.0,68.5,183.0,99.0,41.4,99.0,99.0,3.0,3.1,0.664,12.0
0.0,68.3,183.0,99.0,4.7,99.0,99.0,3.0,3.1,0.657,11.9
0.0,68.0,183.0,98.0,4.0,99.0,98.0,3.1,3.1,0.651,11.8
0.0,67.9,184.0,91.0,39.3,98.0,98.0,3.1,3.1,0.644,11.9
0.0,67.8,184.0,99.0,38.7,98.0,96.0,3.1,3.1,0.631,11.8
0.0,67.6,185.0,98.0,38.1,94.0,96.0,3.2,3.2,0.626,11.8
0.0,67.3,192.0,99.0,37.5,99.0,99.0,3.2,3.2,0.62,11.7
0.0,67.8,183.0,99.0,37.0,99.0,99.0,3.2,3.2,0.613,11.6
0.0,67.2,183.0,99.0,36.4,99.0,98.0,3.3,3.3,0.607,11.3
0.0,67.1,186.0,62.0,35.9,99.0,99.0,3.3,3.3,0.6,11.0
0.0,72.0,13.0,64.0,53.3,65.0,64.0,1.5,1.4,0.598,10.8
0.0,71.7,134.0,64.0,52.5,65.0,64.0,1.5,1.4,0.596,10.8
0.0,71.6,135.0,64.0,51.7,65.0,64.0,1.5,1.4,0.591,10.8
0.0,71.4,138.0,64.0,5.8,65.0,64.0,1.5,1.4,0.592,10.8
0.0,71.2,141.0,63.0,49.9,65.0,65.0,1.5,1.4,0.591,10.8
0.0,71.0,145.0,62.0,49.1,66.0,65.0,1.5,1.4,0.59,10.8
0.0,78.0,149.0,62.0,48.2,66.0,66.0,1.5,1.5,0.589,10.7
0.0,75.0,153.0,61.0,47.4,66.0,67.0,1.5,1.5,0.582,10.7
0.0,73.0,157.0,6.0,46.6,67.0,67.0,1.6,1.5,0.579,10.7
0.0,71.0,161.0,59.0,45.7,67.0,68.0,1.6,1.5,0.572,10.6
0.0,69.9,165.0,61.0,44.9,67.0,68.0,1.6,1.5,0.0,10.6
0.0,69.6,169.0,63.0,44.1,67.0,69.0,1.6,1.5,0.0,10.7
0.0,69.4,173.0,64.0,43.3,67.0,69.0,1.6,1.6,0.0,10.4
0.0,69.3,176.0,66.0,42.6,67.0,7.0,1.7,1.6,0.0,10.2
0.0,69.1,179.0,68.0,41.9,67.0,7.0,1.7,1.6,0.0,10.1
0.0,69.0,18.0,7.0,41.1,67.0,71.0,1.7,1.7,0.0,9.6
0.0,74.1,157.0,87.0,62.1,87.0,87.0,1.6,1.5,0.769,14.3
0.0,73.9,158.0,78.0,61.5,79.0,78.0,1.6,1.5,0.771,14.2
0.0,73.8,159.0,82.0,61.0,82.0,82.0,1.6,1.5,0.77,14.2
0.0,73.7,161.0,81.0,6.4,73.0,81.0,1.6,1.5,0.767,14.1
0.0,73.8,158.0,78.0,59.9,78.0,78.0,1.6,1.5,0.756,14.1
0.0,73.7,158.0,78.0,59.3,74.0,78.0,1.6,1.5,0.754,14.0
0.0,73.6,166.0,84.0,58.8,75.0,84.0,1.6,1.5,0.754,14.0
0.0,73.2,168.0,53.0,58.2,76.0,5.0,1.6,1.5,0.745,13.4
0.0,73.4,165.0,62.0,57.6,67.0,62.0,1.6,1.5,0.728,12.9
0.0,73.6,163.0,71.0,57.1,73.0,71.0,1.6,1.6,0.714,12.4
0.0,73.6,158.0,88.0,56.5,8.0,87.0,1.7,1.6,0.7,11.8
0.0,73.3,161.0,82.0,55.9,83.0,86.0,1.7,1.6,0.687,11.6
0.0,72.4,172.0,72.0,55.3,86.0,68.0,1.7,1.6,0.688,11.6
0.0,73.1,167.0,6.0,54.7,81.0,65.0,1.7,1.7,0.684,11.0
0.0,72.5,169.0,53.0,54.1,87.0,7.0,1.8,1.7,0.672,10.4
0.0,72.5,168.0,5.0,53.4,86.0,77.0,1.8,1.7,0.67,10.6
0.0,76.0,127.0,97.0,17.5,97.0,97.0,14.2,14.5,0.678,12.6
0.0,75.9,128.0,95.0,16.7,96.0,95.0,14.3,14.7,0.675,12.5
0.0,75.7,129.0,59.0,16.0,93.0,59.0,14.3,14.9,0.668,12.3
0.0,75.6,13.0,97.0,15.3,97.0,97.0,14.4,15.0,0.662,12.2
0.0,75.4,131.0,95.0,14.7,96.0,95.0,14.4,15.2,0.655,12.0
0.0,75.2,133.0,88.0,14.0,94.0,93.0,14.5,15.4,0.647,11.9
0.0,75.0,134.0,94.0,13.4,97.0,96.0,14.6,15.5,0.641,11.7
0.0,74.9,135.0,87.0,12.9,93.0,93.0,14.7,15.7,0.633,11.6
0.0,74.7,136.0,67.0,12.3,92.0,92.0,14.9,15.8,0.625,11.4
0.0,74.6,136.0,93.0,11.8,94.0,94.0,15.1,15.9,0.618,11.3
0.0,74.4,136.0,94.0,11.3,94.0,95.0,15.3,16.0,0.609,11.1
0.0,74.2,136.0,94.0,1.9,96.0,96.0,15.4,16.1,0.601,11.0
0.0,74.0,137.0,78.0,1.4,96.0,99.0,15.6,16.2,0.592,10.9
0.0,65.7,224.0,69.0,41.3,63.0,69.0,13.6,13.4,0.499,9.0
0.0,65.4,228.0,73.0,4.4,67.0,73.0,13.7,13.5,0.5,9.0
0.0,65.4,226.0,73.0,39.6,67.0,73.0,13.7,13.5,0.498,9.0
0.0,64.7,236.0,67.0,38.7,68.0,67.0,13.7,13.6,0.494,9.0
0.0,64.6,234.0,69.0,37.9,69.0,69.0,13.7,13.6,0.493,8.6
0.0,64.4,233.0,76.0,37.2,77.0,76.0,13.7,13.7,0.488,8.5
